,filename,label
0,SSB_STRAIGHT1.jpg,0
1,SSB_STRAIGHT2.jpg,0
2,SSB_STRAIGHT3.jpg,0
3,SSB_STRAIGHT4.jpg,0
4,SSB_STRAIGHT5.jpg,0
5,SSB_STRAIGHT6.jpg,0
6,SSB_STRAIGHT7.jpg,0
7,SSB_STRAIGHT8.jpg,0
8,SSB_STRAIGHT9.jpg,0
9,SSB_STRAIGHT10.jpg,0
10,SSB_STRAIGHT11.jpg,0
11,SSB_STRAIGHT12.jpg,0
12,SSB_STRAIGHT13.jpg,0
13,SSB_STRAIGHT14.jpg,0
14,SSB_STRAIGHT15.jpg,0
15,SSB_STRAIGHT16.jpg,0
16,SSB_STRAIGHT17.jpg,0
17,SSB_STRAIGHT18.jpg,0
18,SSB_STRAIGHT19.jpg,0
19,SSB_STRAIGHT20.jpg,0
20,SSB_STRAIGHT21.jpg,0
21,SSB_STRAIGHT22.jpg,0
22,SSB_STRAIGHT23.jpg,0
23,SSB_STRAIGHT24.jpg,0
24,SSB_STRAIGHT25.jpg,0
25,SSB_STRAIGHT26.jpg,0
26,SSB_STRAIGHT27.jpg,0
27,SSB_STRAIGHT28.jpg,0
28,SSB_STRAIGHT29.jpg,0
29,SSB_STRAIGHT30.jpg,0
