,filename,label
0,SSB_TECH_NECK1.jpg,1
1,SSB_TECH_NECK2.jpg,1
2,SSB_TECH_NECK3.jpg,1
3,SSB_TECH_NECK4.jpg,1
4,SSB_TECH_NECK5.jpg,1
5,SSB_TECH_NECK6.jpg,1
6,SSB_TECH_NECK7.jpg,1
7,SSB_TECH_NECK8.jpg,1
8,SSB_TECH_NECK9.jpg,1
9,SSB_TECH_NECK10.jpg,1
10,SSB_TECH_NECK11.jpg,1
11,SSB_TECH_NECK12.jpg,1
12,SSB_TECH_NECK13.jpg,1
13,SSB_TECH_NECK14.jpg,1
14,SSB_TECH_NECK15.jpg,1
15,SSB_TECH_NECK16.jpg,1
16,SSB_TECH_NECK17.jpg,1
17,SSB_TECH_NECK18.jpg,1
18,SSB_TECH_NECK19.jpg,1
19,SSB_TECH_NECK20.jpg,1
20,SSB_TECH_NECK21.jpg,1
21,SSB_TECH_NECK22.jpg,1
22,SSB_TECH_NECK23.jpg,1
23,SSB_TECH_NECK24.jpg,1
24,SSB_TECH_NECK25.jpg,1
25,SSB_TECH_NECK26.jpg,1
26,SSB_TECH_NECK27.jpg,1
27,SSB_TECH_NECK28.jpg,1
28,SSB_TECH_NECK29.jpg,1
29,SSB_TECH_NECK30.jpg,1
